date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,formation,referee,sh,sot,dist,fk,pk,pkatt,season,team,gf_rolling,ga_rolling,xg_rolling,xga_rolling,poss_rolling,attendance_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling
2022-03-05,15,28,7.0,1,1,-1.3093661983407248,1.7492107592727837,5,-0.5867226047266119,1.1167751753391606,-1.7901439286884138,0.43900058920886575,13,0,-1.229259222068021,-2.310453657143775,-0.040354734606372476,1.229984962060572,-0.35197533958519506,-0.395811402901264,2022,4,-0.45791726555299445,-0.2372715998916389,-0.7529515612130232,-0.17320960094308324,-0.6940518697971626,0.47976186735002063,-0.47352925197533563,-0.7193158919877204,-0.32321630146821373,-0.7654554198326518,-0.35197533958519506,-0.395811402901264
2022-03-12,15,29,7.0,0,1,-1.3093661983407248,0.7045244194816388,2,-0.7677919970011454,0.8278727244591682,-0.44589967552901594,0.3216651281140777,13,17,-0.9839779741210295,-1.4543349156946173,1.1918804799181006,1.229984962060572,-0.35197533958519506,-0.395811402901264,2022,4,-0.8836417319468595,0.7911816303337478,-0.9136953280082493,0.3499507842808298,-0.9214238479442342,0.4789989604038878,-1.0537375306281587,-0.9833792603923343,-0.20991176456852548,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2022-04-02,15,31,7.0,1,1,-1.3093661983407248,0.7045244194816388,12,-2.1879764806927384,0.7240582815230568,-2.0522981354232517,0.5198709527919706,15,4,-2.089566270889032,-1.4543349156946173,-0.040354734606372476,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,4,-0.8836417319468598,0.984659179342512,-0.5368936654392317,0.7768103525447453,-0.8667881287593292,0.3735993984326358,-0.9156867378136351,-0.9833792603923343,0.3026977255270751,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2022-04-06,19,19,4.0,1,2,1.3138030523023438,0.7045244194816388,7,0.30614578712797247,1.2930053103016852,0.28007401260190035,0.457102187437509,13,16,0.25257967437495715,0.12458565557262284,-0.48368357723008387,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,4,-0.8836417319468598,0.984659179342512,-1.0617177083578622,0.8895687271071288,-1.1673690470006652,0.4268455567049714,-1.0537375306281587,-0.9833792603923343,0.37039033690178497,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2022-04-10,14,32,1.0,0,1,-1.3093661983407248,0.7045244194816388,15,0.8770411912888333,0.38578315783590705,0.5182719042218038,0.715126421279284,13,14,1.096672982294483,-0.31629047111465197,-0.17545442348571127,1.229984962060572,-0.35197533958519506,-0.395811402901264,2022,4,-0.4349764481263683,0.7045244194816388,-0.8832075635219704,0.9483121054279703,-0.7393745994501226,0.4328794227811858,-0.9403215235450348,-0.9280280586055372,0.22261405602721449,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2022-04-17,14,33,1.0,0,0,-0.03219279915912948,-0.08019028775317895,21,0.5491842099872372,1.1167751753391606,-0.8576420333970151,1.4521239116082778,13,17,-0.7529271483907327,-1.4543349156946173,-0.34594799036870105,-0.7654554198326518,-0.35197533958519506,2.526455763199557,2022,4,-0.43497644812636843,0.7045244194816388,-0.33492983409197735,0.8009489165535498,-0.41798407286651607,0.564033187169588,-0.24677120473986403,-0.5486799104122154,-0.2331642451073895,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2022-04-21,19,30,5.0,1,2,0.7465764700942769,-1.3361489314033763,17,0.43038526738860095,-0.14371524885066014,-0.44589967552901594,0.3373141311776953,13,21,0.7735122730850315,0.8706558651036945,-1.5220465770756313,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,4,-0.00925198173250332,0.4429528504033661,0.5774570628013478,0.9318545478255844,-0.019765372191103858,0.8747841734416902,0.19877516942623577,-0.5486799104122154,-0.3350286636948323,-0.10030862586824381,-0.35197533958519506,0.5782776524656762
2022-04-24,14,34,1.0,1,2,-0.03219279915912948,-1.3361489314033763,22,-0.25616639458993806,-0.8004800489059913,-1.1080279942471993,0.4299282907270506,13,2,0.25257967437495715,0.5160370212151973,0.6190902590323674,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,4,-0.19832750913519234,-0.23727159989163893,0.618870222888224,0.4529476947748026,-0.26175660156807595,0.8348548213550857,0.37241936899626055,-0.2999898405685249,-0.6811496636433482,-0.10030862586824381,-0.35197533958519506,0.5782776524656762
2020-10-03,12,4,7.0,1,2,1.7623664583068248,-1.3361489314033763,6,1.431754012008715,-2.2071520447040083,1.531934781606981,-0.8114977964055095,7,14,0.6051333394845831,0.12458565557262284,-0.48368357723008387,-0.7654554198326518,2.8411081332530443,2.526455763199557,2021,5,0.4394133020879876,0.6364303994121304,0.31736935798275495,0.47563587592223994,0.31044616319551555,-0.8114977964055095,-0.11028529216915521,0.5331085122557867,0.9850792043585831,0.012313788541822154,0.7123858180275514,1.5523667078326164
2020-10-17,15,5,7.0,1,0,1.3138030523023438,1.2849570665079313,17,0.9779627007970955,1.1167751753391606,0.28007401260190035,-0.8114977964055095,7,18,0.06729217098655654,0.5160370212151973,-2.168795681007057,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.5889344374228146,0.21777751819539795,0.7815177855895287,-0.34768200337174565,0.888385022371518,-0.8114977964055095,0.26936682674299095,0.5331085122557867,0.6414479297527252,0.012313788541822154,0.7123858180275514,1.5523667078326164
2020-10-24,17,6,7.0,0,0,-1.3093661983407248,-1.3361489314033763,13,-1.8981969847081985,-0.8004800489059913,0.04006337926565814,-0.8114977964055095,1,13,-1.229259222068021,-1.4543349156946173,0.8440310513123644,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,1.0146589038166798,0.4112550672041621,1.1177665749873515,-0.46141991178086883,1.2676237043711565,-0.8114977964055095,0.8839245934434317,0.9811869912745746,-0.6028160689749256,0.012313788541822154,0.7123858180275514,0.5782776524656762
2020-10-31,15,7,7.0,0,2,1.3138030523023438,-1.3361489314033763,4,0.30614578712797247,-1.4187962675820007,1.145390553539717,-0.8114977964055095,10,6,0.4316592611881658,1.7825793439791229,-0.040354734606372476,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,0.5889344374228146,-0.46244693209960713,0.17050657603253735,-0.630285639423613,0.6173573911581799,-0.8114977964055095,-0.18561123719896044,-0.2712374129689324,-0.6028160689749256,-0.7654554198326518,0.7123858180275514,0.5782776524656762
2020-11-07,17,8,7.0,1,2,1.7623664583068248,-0.08019028775317895,16,1.5933109228141837,-0.9920021856868266,1.531934781606981,-0.8114977964055095,10,10,1.4039859388866798,1.7825793439791229,-0.20940733577272208,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,0.4394133020879876,-0.46244693209960713,-0.20469616559437687,-0.3675003803829438,0.4885093151357585,-0.8114977964055095,-0.24343592996443295,0.2814271498332343,-0.4550397881003551,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2020-11-21,12,9,7.0,0,2,0.7465764700942769,-1.3361489314033763,14,0.5491842099872372,-0.9920021856868266,1.6854854165858384,-0.8114977964055095,10,4,0.4316592611881658,-0.31629047111465197,0.35839777717274013,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.5889344374228146,-0.9174960501866439,0.0004199084113192253,-1.0704261673916062,0.9057962381374521,-0.8114977964055095,0.2021286593356082,0.7036079240878762,0.19808966031108996,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2020-11-29,16,10,1.0,1,0,-1.3093661983407248,-1.3361489314033763,18,-0.25616639458993806,-1.920077541497462,0.8332344762455169,-0.8114977964055095,10,17,0.25257967437495715,-0.31629047111465197,-0.040354734606372476,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,1.0146589038166798,-0.9174960501866439,0.8162136399764645,-1.1208817334338712,1.2979442915318544,-0.8114977964055095,0.755768153754337,1.0778002345548208,0.03621190226454851,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2020-12-05,20,11,7.0,1,2,1.3138030523023438,-0.08019028775317895,9,2.276746696017137,0.13394187967137275,-0.2829834330616231,-1.6736319172427558,10,11,1.8398915347809923,2.0497391921105406,-1.9752355655236338,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.3998589100201257,-0.9174960501866439,0.6287762460704943,-1.1208817334338712,1.2979442915318544,-0.8114977964055095,0.6960749581499343,0.38333280058327296,0.03621190226454851,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2020-12-12,20,12,7.0,0,1,-1.3093661983407248,-0.08019028775317895,7,-0.4165754096493876,0.13394187967137275,1.6854854165858384,-1.6736319172427558,10,10,-0.32493697108419345,-0.31629047111465197,0.6190902590323674,1.56785220529077,-0.35197533958519506,-0.395811402901264,2021,5,0.2503377746852986,-0.9174960501866439,0.8565881704714787,-0.9260459491709719,0.7452454865899106,-1.0988758366845917,0.8413768234480384,0.4723860832937455,-0.552397507652422,-0.7654554198326518,-0.35197533958519506,-0.395811402901264
2020-12-15,18,13,3.0,0,1,-0.03219279915912948,0.7045244194816388,22,0.1759737539726357,-1.1974265283220873,0.3596691270027952,-0.8114977964055095,10,21,0.25257967437495715,-0.31629047111465197,0.16021834269764484,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,-0.43497644812636854,-0.4988431689699114,0.5346682972592703,-0.5507312607182389,0.7452454865899107,-1.3862538769636739,0.589178079357252,0.4723860832937455,-0.4655000136992129,0.012313788541822154,-0.35197533958519506,-0.395811402901264
2020-12-21,20,14,2.0,1,2,1.3138030523023438,-1.3361489314033763,21,1.07518814219959,-1.1974265283220873,0.28007401260190035,-0.8114977964055095,10,3,-0.12492285421210972,1.1965197211339393,-1.3375972193327001,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.009251981732503542,0.18138128132509365,0.6787150134467949,-0.3098475896597806,0.5873903701756702,-1.3862538769636739,0.589178079357252,0.47238608329374543,-0.3986423212645405,0.6774605825062302,-0.35197533958519506,-0.395811402901264
2020-12-26,17,15,7.0,0,1,-0.03219279915912948,1.2849570665079313,0,1.2595199306721259,1.023971664478246,0.7547651883812083,-0.8114977964055095,10,14,1.096672982294483,-0.8281984158411665,-0.41466398168520857,1.229984962060572,-0.35197533958519506,2.526455763199557,2021,5,-0.009251981732503559,-0.23727159989163882,0.27819549550761263,-0.7536370589909339,0.7750761853968448,-1.0988758366845917,-0.06576005030711533,0.18797959296821176,-0.18609620586756268,0.67746058250623,-0.35197533958519506,-0.395811402901264
2020-12-28,17,16,2.0,1,0,-0.03219279915912948,-0.08019028775317895,1,0.30614578712797247,-0.6211803522450494,1.0676034913498442,-0.8114977964055095,10,21,0.7735122730850315,0.5160370212151973,-0.41466398168520857,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.4164724846613615,0.21777751819539792,0.8368939422814504,-0.45696046405530955,0.4648361093286346,-0.8114977964055095,0.40810993415244345,0.017343611392706904,-0.5306809527734213,0.5648381680961642,-0.35197533958519506,0.5782776524656762
2021-01-03,16,17,1.0,1,1,-0.03219279915912948,1.2849570665079313,12,-0.5867226047266119,1.2930053103016852,0.3596691270027952,-0.8114977964055095,10,2,-0.5338230172518553,-0.8281984158411665,-0.10776329645418667,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.4164724846613616,-0.043794050882874656,0.880284619999896,-0.2648784053629636,0.7008142307776509,-0.8114977964055095,0.5817541337224682,0.29478610883599005,-0.7223083942343725,-0.10030862586824381,-0.35197533958519506,0.5782776524656762
2021-01-16,17,19,7.0,0,2,-0.03219279915912948,-1.3361489314033763,8,0.43038526738860095,-0.6211803522450494,1.4549358321355468,-0.8114977964055095,10,18,1.5524023338447783,0.8706558651036945,0.060237749538329076,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.03219279915912948,0.8299079484208945,0.3263143710244954,0.5652655408449606,0.7273459355779494,-0.8114977964055095,0.4454540793758864,-0.3801199368223786,-0.31236375327486793,-0.10030862586824381,-0.35197533958519506,0.5782776524656762
2021-01-19,20,18,3.0,0,1,-1.3093661983407248,0.7045244194816388,10,-0.5867226047266119,-0.0013515710188438568,1.0676034913498442,-0.8114977964055095,10,4,-0.5338230172518553,0.5160370212151973,-1.8224488024810146,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,-0.03219279915912948,-0.043794050882874615,0.04993614992998711,0.016881535270528786,0.9607361501627287,-0.8114977964055095,0.5973638632259849,0.1861648234925751,-0.1540631762003554,-0.7654554198326518,-0.35197533958519506,-0.395811402901264
2021-01-27,18,20,4.0,1,0,-1.3093661983407248,-1.3361489314033763,22,-0.5867226047266119,-1.4187962675820007,2.2184538507676486,-0.8114977964055095,7,1,0.6051333394845831,0.5160370212151973,-0.24343256873050206,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.45791726555299467,0.21777751819539795,-0.24768664735487433,0.2234911290125973,0.9607361501627287,-0.8114977964055095,0.16158543311368925,0.1861648234925751,-0.6233247831322907,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-01-31,12,21,1.0,1,2,0.7465764700942769,-1.3361489314033763,4,0.1759737539726357,-1.920077541497462,1.6854854165858384,-0.8114977964055095,1,7,1.252161113681943,1.4991656817474244,-0.27753069822542425,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.8836417319468598,-0.6559244811083712,-0.24768664735487433,-0.6804427302819646,1.2979442915318544,-0.8114977964055095,0.5412375520258355,0.6342433025113631,-0.6685478738910625,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-02-04,20,22,5.0,0,2,-0.03219279915912948,-1.3361489314033763,18,1.1689657393498092,-1.6586296306310047,0.6761173142803442,-0.8114977964055095,1,0,1.096672982294483,-1.4543349156946173,0.22653887413652393,-0.7654554198326518,2.8411081332530443,2.526455763199557,2021,5,-0.6240519755290577,-0.6559244811083712,-0.3324904851601961,-1.113408460032769,1.2979442915318544,-0.8114977964055095,0.44115714530489036,0.8437465747259397,-0.7811373564789803,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-02-07,19,23,1.0,0,2,0.7465764700942769,-0.08019028775317895,16,0.30614578712797247,-1.4187962675820007,1.4549358321355468,-0.8114977964055095,0,11,-0.7529271483907327,-1.4543349156946173,0.8120717825959967,-0.7654554198326518,2.8411081332530443,2.526455763199557,2021,5,-0.19832750913519245,-0.9174960501866439,0.2527389628652776,-1.1208817334338712,1.2979442915318544,-0.8114977964055095,0.9846558118203365,0.18695592908933478,-0.09814146427313412,-0.7654554198326518,0.7123858180275514,0.5782776524656762
2021-02-15,20,24,2.0,1,2,0.7465764700942769,-1.3361489314033763,14,0.9779627007970955,-0.8004800489059913,1.2230145581299694,-0.8114977964055095,1,18,1.096672982294483,0.5160370212151973,-1.300998159400994,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.4869867136764747,-0.9174960501866439,0.550361760150139,-1.1208817334338712,1.2721795210005764,-0.8114977964055095,0.5319689825285644,-0.46983471654727005,0.25369331950236546,-0.7654554198326518,0.7123858180275514,1.5523667078326164
2021-02-20,12,25,7.0,0,0,-0.03219279915912948,-0.08019028775317895,17,0.03930872918839368,-1.1974265283220873,1.6087838441329663,-0.8114977964055095,1,2,-0.7529271483907327,-0.8281984158411665,0.9712985564492104,1.229984962060572,2.8411081332530443,2.526455763199557,2021,5,0.4869867136764747,-0.9174960501866439,0.8176914090916257,-1.1208817334338712,1.1180225681819533,-0.8114977964055095,0.48013960539941114,-0.7975442700580123,-0.08746250088949115,-0.7654554198326518,0.7123858180275514,1.5523667078326164
2021-02-28,16,26,1.0,1,0,-1.3093661983407248,-1.3361489314033763,13,-0.10449130434093382,-1.1974265283220873,0.5972874099126281,-0.8114977964055095,1,21,1.096672982294483,0.8706558651036945,1.0976725500697322,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.4869867136764747,-0.4988431689699115,0.44113907237115385,-1.1208817334338712,1.2979442915318544,-0.8114977964055095,-0.13639377149566076,-0.5888321034401954,0.16079072654807103,-0.10030862586824381,0.7123858180275514,1.5523667078326164
2021-03-04,20,29,5.0,0,2,-0.03219279915912948,-1.3361489314033763,11,-0.25616639458993806,-1.6586296306310047,-0.36432078206055724,-0.8114977964055095,1,13,-0.12492285421210972,0.5160370212151973,0.22653887413652393,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.1983275091351925,-0.9174960501866439,0.3042600418815184,-1.0651110351833886,1.1430286040585214,-0.8114977964055095,0.48013960539941114,0.18616482349257513,0.25599098237264956,-0.10030862586824381,0.7123858180275514,0.5782776524656762
2021-03-08,18,27,2.0,1,2,0.7465764700942769,-1.3361489314033763,7,1.7453785238395831,-1.6586296306310047,1.2230145581299694,-0.8114977964055095,1,6,1.096672982294483,1.4991656817474244,0.7800547937705068,1.229984962060572,2.8411081332530443,2.526455763199557,2021,5,-0.4579172655529946,-0.9174960501866439,-0.1071163232474928,-1.1208817334338712,0.6139168239950124,-0.8114977964055095,0.07294099323054691,0.18616482349257513,0.765169993551822,-0.10030862586824381,0.7123858180275514,0.5782776524656762
2021-03-13,12,28,7.0,0,0,-1.3093661983407248,-1.3361489314033763,9,0.30614578712797247,-1.4187962675820007,0.9896504729713009,-0.8114977964055095,7,11,0.6051333394845831,1.4991656817474244,0.0936319188327696,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,-0.1983275091351925,-0.9174960501866439,0.46157360830290367,-1.1208817334338712,0.4853270619940134,-0.8114977964055095,0.6894743701256187,0.9619528560221055,0.701422072658921,-0.10030862586824381,0.7123858180275514,0.5782776524656762
2021-04-03,12,30,7.0,1,1,0.7465764700942769,1.7492107592727837,20,1.3470542895572366,0.8278727244591682,1.0676034913498442,-0.8114977964055095,1,6,1.096672982294483,1.1965197211339393,-0.5877933070037029,1.56785220529077,-0.35197533958519506,-0.395811402901264,2021,5,-0.1983275091351925,-0.9174960501866439,0.5984526387925392,-1.1208817334338712,0.6161147496802376,-0.8114977964055095,0.5256278225223189,1.0778002345548208,0.3667418622466001,-0.10030862586824381,0.7123858180275514,0.5782776524656762
2021-04-10,17,31,7.0,0,2,1.7623664583068248,-0.08019028775317895,6,1.431754012008715,-2.2071520447040083,1.145390553539717,-0.8114977964055095,1,14,1.8398915347809923,1.7825793439791229,-1.2644938517308597,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.061262247282609615,-0.30769570117798967,1.1177665749873515,-0.7498510579179456,1.0934228408170383,-0.8114977964055095,0.9328264346911831,1.0778002345548208,0.09529780186652448,0.6774605825062302,0.7123858180275514,0.5782776524656762
2021-04-20,20,32,3.0,1,0,-1.3093661983407248,-1.3361489314033763,3,-0.25616639458993806,-0.8004800489059913,1.145390553539717,-0.8114977964055095,1,21,-0.9839779741210295,0.12458565557262284,-0.27753069822542425,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.3998589100201255,0.11095718003874282,1.0283180295646412,-0.9326918626089468,1.0675481726202873,-0.8114977964055095,1.0894724543390621,1.0778002345548208,-0.5862184133005978,0.012313788541822154,-0.35197533958519506,-0.395811402901264
2021-04-24,17,33,7.0,0,2,-0.03219279915912948,-1.3361489314033763,21,1.1689657393498092,-1.4187962675820007,0.4390670921264145,-0.8114977964055095,1,3,0.9372329847678031,0.8706558651036945,0.35839777717274013,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,0.3998589100201255,0.11095718003874284,0.8408806356586712,-0.7265864563836103,1.1194615328097595,-0.8114977964055095,0.6508621809848154,1.034561573561895,-0.709939285653329,0.012313788541822154,-0.35197533958519506,-0.395811402901264
2021-05-01,17,34,7.0,1,2,0.7465764700942769,-1.3361489314033763,8,0.8770411912888333,-1.6586296306310047,-0.12101029731386416,-0.8114977964055095,4,11,-0.5338230172518553,0.5160370212151973,-0.9400743029541567,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,0.14026915360232348,-0.9174960501866437,0.7815177855895286,-1.1208817334338712,0.9099493997352829,-0.8114977964055095,0.5977155151425888,0.9259402882184801,-0.3945422575945146,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-05-08,17,35,7.0,0,2,0.7465764700942769,-0.08019028775317895,12,-0.5867226047266119,1.1167751753391606,0.12027554994509992,-0.8114977964055095,1,2,0.06729217098655654,0.5160370212151973,1.3788640373193306,1.229984962060572,-0.35197533958519506,-0.395811402901264,2021,5,-0.19832750913519248,-0.9174960501866439,0.5966135120162347,-1.1208817334338712,0.48781578278408916,-0.8114977964055095,-0.19352266886836042,0.5037595139638382,-0.28640240800228023,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2021-05-12,20,36,4.0,1,1,-1.3093661983407248,-0.08019028775317895,0,1.07518814219959,-0.6211803522450494,1.3777845245530085,-0.8114977964055095,1,0,1.252161113681943,0.12458565557262284,-0.8335175101555665,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.4869867136764747,-0.9174960501866437,0.48642810863734337,-0.653550240957948,0.14611078158588342,-0.8114977964055095,0.15690071283416826,0.6342433025113631,0.26572917051263806,1.229984962060572,-0.35197533958519506,-0.395811402901264
2021-05-18,20,37,3.0,1,2,0.7465764700942769,-0.08019028775317895,10,1.6704643381188524,-0.4527059803325786,0.6761173142803442,-0.37500597991256696,1,16,0.7735122730850315,0.5160370212151973,-0.8335175101555665,-0.7654554198326518,2.8411081332530443,2.526455763199557,2021,5,0.06126224728260965,-0.4988431689699113,0.4551689095872704,-0.38767826917896425,0.45901659239474807,-0.8114977964055095,0.2618767558055482,0.3855532326676725,-0.13157592526346415,0.5648381680961642,-0.35197533958519506,-0.395811402901264
2021-05-23,16,38,1.0,0,1,-0.03219279915912948,0.7045244194816388,1,1.3470542895572366,-0.2938828659777585,1.762041824778249,-0.1691276361954468,1,21,1.8398915347809923,0.8706558651036945,-0.657594313300349,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2021,5,0.061262247282609615,-0.08019028775317895,0.7196432918639434,0.014296280920511087,0.7247257962594843,-0.6660005242411953,0.6976551859178439,0.3855532326676725,-0.09605699433060073,-0.10030862586824381,0.7123858180275514,0.5782776524656762
2021-08-14,15,1,7.0,1,2,1.3138030523023438,-1.3361489314033763,6,-0.4165754096493876,-1.6586296306310047,0.9896504729713009,1.0670348606939366,1,10,0.25257967437495715,0.8706558651036945,1.2544183015984576,1.56785220529077,-0.35197533958519506,-0.395811402901264,2022,5,-0.1983275091351925,0.18138128132509368,1.1177665749873515,-0.4559230661851286,1.2719812212038673,-0.4518771375045077,1.0894724543390621,0.5037595139638382,-0.7748764445371606,-0.7654554198326518,0.7123858180275514,0.5782776524656762
2021-08-22,16,2,1.0,0,2,0.7465764700942769,-1.3361489314033763,0,1.7453785238395831,-1.6586296306310047,1.2230145581299694,1.4336907218563515,1,17,1.697636763017045,0.5160370212151973,-0.7981676813420939,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,0.6760622410791637,-0.2372715998916388,0.8669810726755672,-0.8017394923137804,1.1426032040099645,0.1743004148619743,0.9553278274136604,0.7524495838075288,-0.07889784061915257,0.012313788541822154,0.7123858180275514,0.5782776524656762
2021-08-28,17,3,7.0,0,0,-0.03219279915912948,-0.08019028775317895,11,-0.5867226047266119,1.4579889005665299,-1.192096565192531,1.3588982963649057,1,2,-1.229259222068021,-0.8281984158411665,-1.6339146224675425,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,0.6760622410791637,-0.6559244811083712,0.8919524679158105,-1.1208817334338712,1.2979442915318544,0.7771993154516137,1.0894724543390621,0.7524495838075288,-0.06711456434799505,0.012313788541822154,-0.35197533958519506,-0.395811402901264
2021-09-11,17,4,7.0,1,2,1.3138030523023438,-1.3361489314033763,1,-0.10449130434093382,0.38578315783590705,0.5972874099126281,1.089854124788917,1,21,0.06729217098655654,0.12458565557262284,1.777732445552972,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,0.6760622410791637,-0.9174960501866439,0.24736016982119446,-0.619756786898493,0.34018948863624643,1.2865412929717313,0.24031907177466053,0.18616482349257513,-0.3925546674037262,0.012313788541822154,-0.35197533958519506,-0.395811402901264
2021-09-19,16,5,1.0,0,2,1.3138030523023438,-1.3361489314033763,18,0.8770411912888333,-0.8004800489059913,0.28007401260190035,1.4536216030785265,1,17,1.4039859388866798,1.7825793439791229,-1.300998159400994,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,0.6760622410791637,-0.9174960501866439,0.3513882049240124,0.06171414259047756,0.20940180095002214,1.2941477143367246,0.17855657064519367,-0.06252524635111543,-0.21811661941888816,-0.7654554198326518,-0.35197533958519506,-0.395811402901264
2021-09-25,12,6,7.0,1,1,-1.3093661983407248,-0.08019028775317895,12,-1.6342623115227983,0.6160054614617541,-0.7747574846123058,1.0913560707919585,4,14,-1.4918980781587348,-2.310453657143775,3.7450095183538394,1.229984962060572,-0.35197533958519506,-0.395811402901264,2022,5,0.8651377684818526,-0.9174960501866439,0.0619424274070958,0.347764003165482,-0.10491171422600087,1.3007913414107832,0.08067296260173855,0.35965552790352645,-0.3857267787718548,-0.7654554198326518,-0.35197533958519506,-0.395811402901264
2021-10-02,15,7,7.0,1,2,1.3138030523023438,-0.08019028775317895,17,2.2161001670730642,0.13394187967137275,0.9896504729713009,1.0929896065323355,1,13,1.4039859388866798,1.7825793439791229,-1.300998159400994,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,0.4394133020879876,-0.9174960501866439,-0.2872374748582997,0.06710285679722339,0.03420131263407422,1.2116105995531339,-0.006873322761832649,-0.13442955253067637,0.9850792043585831,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-10-16,17,8,7.0,0,2,-0.03219279915912948,-1.3361489314033763,2,-1.6342623115227983,0.5033743091684274,0.5182719042218038,0.31373672841951644,4,2,-1.4918980781587348,-1.4543349156946173,2.0191532616415895,1.56785220529077,-0.35197533958519506,-0.395811402901264,2022,5,0.43941330208798757,-0.4988431689699114,0.48629301561303295,-0.016844235924288048,0.1649890003202985,1.2126557601342736,0.4386912665382084,0.4182350102714903,0.38100439985061724,-0.10030862586824381,-0.35197533958519506,-0.395811402901264
2021-10-23,12,9,7.0,1,2,1.7623664583068248,-1.3361489314033763,15,1.9578401036376678,-1.920077541497462,1.0676034913498442,1.0930790277664897,1,1,1.697636763017045,2.543985270370433,0.9395663633958897,-0.7654554198326518,2.8411081332530443,2.526455763199557,2022,5,-0.009251981732503542,-0.4988431689699114,-0.3508081519908443,0.4177738834338515,0.244388297526933,0.8326941352479368,-0.5266034058102631,-0.6607364096197564,0.9850792043585831,0.6774605825062302,-0.35197533958519506,-0.395811402901264
2021-10-30,15,10,7.0,0,2,1.3138030523023438,-1.3361489314033763,14,1.07518814219959,-1.6586296306310047,2.142723201567115,1.328797529487974,1,17,1.096672982294483,0.5160370212151973,0.9395663633958897,1.229984962060572,2.8411081332530443,2.526455763199557,2022,5,1.0146589038166798,-0.9174960501866437,0.8465593197293111,-0.42758711755255385,0.8585086228476496,0.8332684542394473,0.5365748745816635,0.9574098995516461,0.5525738218788285,0.012313788541822154,0.7123858180275514,0.5782776524656763
2021-11-06,15,11,7.0,1,0,-0.03219279915912948,-0.08019028775317895,4,1.1689657393498092,-0.2938828659777585,1.4549358321355468,1.086009139315112,0,0,2.116170753800515,0.12458565557262284,-0.6926151919805302,-0.7654554198326518,-0.35197533958519506,-0.395811402901264,2022,5,1.0146589038166798,-0.9174960501866439,0.46625531143815296,-1.025110954320013,1.2428661990462544,0.9118710952246601,0.43413722238426455,0.5352291252970042,0.9850792043585831,0.6774605825062302,0.7123858180275514,1.5523667078326164
